SAMN02741367_p3	SAMN02741367_p3,SAMN12648284_p1,SAMN05579852_p2,SAMN04417571_p1,SAMN03766034_p2,SAMN02741372_p1,SAMN02741370_p2,SAMN02741369_p1,SAMN02741371_p2,SAMN02368307_p2,SAMN16252940_p1,SAMN16252928_p1,SAMN55333172_p2,SAMN12648285_p3,SAMN06042549_p4,SAMN05713798_p3,SAMN05578019_p3,SAMN05578017_p2,SAMN05578013_p4,SAMN05578011_p1,SAMN05578010_p1,SAMN03799853_p1,SAMN02741366_p1,SAMN02741365_p1,SAMN02368336_p3,SAMN05578012_p2,SAMN02741368_p2,SAMN53840734_p1,SAMN07338011_p3,SAMN07337968_p1,SAMN19769870_p1,SAMN29790244_p3,SAMN06042547_p2,SAMN55968928_p1,SAMN56518618_p5,SAMN55333175_p5,SAMN50800692_p8,SAMN07338092_p1,SAMN55846968_p1,SAMN05301462_p1,SAMN03799832_p1,SAMN03358819_p1,SAMN02741390_p1,SAMN02368254_p3,SAMN02368253_p1,SAMN02368252_p1,SAMN03470168_p1,SAMN12648301_p2,SAMN39716345_p1,SAMN39716343_p1,SAMN11579495_p1,SAMN07338158_p1,SAMN07338096_p2,SAMN11267087_p1,SAMN32359187_p1,SAMN32359172_p1,SAMN32359141_p2,SAMN32359055_p2,SAMN15597508_p1,SAMN42940272_p1,SAMN32407602_p1,SAMN03795184_p1,SAMN42940245_p2,SAMN39105906_p2,SAMN34128358_p2,SAMN03941074_p2,SAMN53840735_p2,SAMN42940261_p1,SAMN42940256_p1,SAMN09742597_p1,SAMN42940252_p1,SAMN42940251_p1,SAMN07337843_p2,SAMN02368290_p3,SAMN40573877_p2,SAMN41518077_p1,SAMN53840733_p2,SAMN03800013_p1,SAMN03795187_p2,SAMN03795186_p2,SAMN07338200_p1,SAMN42940227_p1,SAMN02741402_p2,SAMN02741401_p2,SAMN02741400_p1,SAMN02741399_p2,SAMN02741389_p2,SAMN02741388_p1,SAMN02368257_p3,SAMN02368256_p4,SAMN02368225_p2,SAMN02368224_p1,SAMN39716339_p1,SAMN09742585_p2,SAMN15889568_p1,SAMN03358832_p3,SAMN06042543_p2,SAMN06042542_p2,SAMN32406590_p2,SAMN06042545_p3,SAMN06042541_p1,SAMN32407508_p1,SAMN07338005_p1,SAMN39716325_p3,SAMN42940232_p1,SAMN03795180_p2,SAMN03795181_p1,SAMN03358824_p1,SAMN03358823_p1,SAMN03358822_p1,SAMN02368263_p1,SAMN02368261_p1,SAMN02368259_p1,SAMN02189719_p2,SAMN39105912_p2,SAMN02368288_p5,SAMN02368287_p5,SAMN20499206_p1,SAMN07337861_p3,SAMN53840721_p1,SAMN13779950_p1,SAMN13779949_p1,SAMN13779948_p1,SAMN13779947_p1,SAMN13779946_p1,SAMN13779945_p1,SAMN13779944_p1,SAMN13779943_p1,SAMN13779942_p1,SAMN13779941_p2,SAMN13779940_p1,SAMN13779939_p1,SAMN13779938_p1,SAMN13779937_p1,SAMN13779936_p1,SAMN13779934_p1,SAMN13779933_p1,SAMN13779932_p1,SAMN13779931_p1,SAMN13779930_p1,SAMN13779929_p1,SAMN13779928_p1,SAMN13779925_p1,SAMN13747350_p2,SAMN13747349_p2,SAMN13747348_p1,SAMN13747346_p2,SAMN13747345_p2,SAMN13747344_p2,SAMN13747343_p2,SAMN13747342_p2,SAMN13747341_p2,SAMN13747340_p2,SAMN13747339_p2,SAMN13747337_p2,SAMN13747336_p2,SAMN13747335_p2,SAMN13747334_p2,SAMN13747333_p2,SAMN13747332_p2,SAMN13747331_p2,SAMN13747330_p2,SAMN13747329_p2,SAMN13747327_p1,SAMN13747326_p2,SAMN13747325_p2,SAMN13747324_p2,SAMN13747322_p2,SAMN13747321_p2,SAMN13747319_p3,SAMN13747318_p2,SAMN13747317_p2,SAMN13747316_p3,SAMN13747315_p2,SAMN13747313_p2,SAMN13747312_p2,SAMN13747311_p2,SAMN13747310_p1,SAMN13741049_p2,SAMN13500485_p2,SAMN12648306_p1,SAMN12648288_p1,SAMN12648287_p1,SAMN12648282_p1,SAMN12648277_p1,SAMN12364843_p2,SAMN11056377_p2,SAMN06115936_p1,SAMN06115931_p1,SAMN05301461_p1,SAMN05301460_p1,SAMN04441026_p1,SAMN04441016_p2,SAMN04441015_p2,SAMN04441012_p1,SAMN04422095_p1,SAMN04422094_p1,SAMN04422093_p1,SAMN04422054_p1,SAMN04422051_p2,SAMN04422017_p2,SAMN04422011_p2,SAMN04377553_p1,SAMN04377551_p1,SAMN04377387_p2,SAMN04358199_p1,SAMN04358134_p1,SAMN04358133_p1,SAMN04296855_p2,SAMN03945153_p1,SAMN03945152_p2,SAMN03945149_p2,SAMN03945148_p2,SAMN03945147_p1,SAMN03945145_p1,SAMN03945144_p1,SAMN03945143_p1,SAMN03945142_p1,SAMN03945141_p1,SAMN03945140_p1,SAMN03945139_p1,SAMN03945138_p1,SAMN03945137_p1,SAMN03945136_p1,SAMN03945135_p1,SAMN03945133_p1,SAMN03945132_p1,SAMN03945131_p1,SAMN03945130_p1,SAMN03945129_p1,SAMN03945127_p4,SAMN03358833_p1,SAMN03358830_p1,SAMN03287766_p2,SAMN03287765_p1,SAMN03287764_p1,SAMN03287763_p1,SAMN03287762_p1,SAMN03287761_p1,SAMN03287759_p1,SAMN03287758_p1,SAMN03287757_p1,SAMN03287715_p1,SAMN03287714_p1,SAMN03255431_p2,SAMN03177810_p2,SAMN03177809_p1,SAMN03107385_p2,SAMN03107383_p2,SAMN02952920_p2,SAMN02741398_p1,SAMN02741397_p1,SAMN02741396_p1,SAMN02741364_p1,SAMN02741363_p1,SAMN02741362_p1,SAMN02741361_p1,SAMN02741360_p1,SAMN02741359_p1,SAMN02741358_p1,SAMN02741357_p1,SAMN02741349_p1,SAMN02741348_p3,SAMN02368339_p1,SAMN02368333_p3,SAMN02368332_p2,SAMN02368331_p1,SAMN02368328_p1,SAMN02368325_p1,SAMN02368324_p1,SAMN02368323_p1,SAMN02368322_p3,SAMN02368320_p1,SAMN02368315_p2,SAMN02368312_p1,SAMN02368311_p2,SAMN02368309_p1,SAMN02368284_p1,SAMN32302157_p1,SAMN32302155_p1,SAMN07337957_p1,SAMN53840719_p2,SAMN24777701_p1,SAMN03945134_p1,SAMN03945128_p1,SAMN03358838_p1,SAMN03287767_p1,SAMN03287760_p1,SAMN03287713_p3,SAMN02741356_p1,SAMN02741355_p1,SAMN02741352_p2,SAMN02741350_p2,SAMN07629020_p1,SAMN04377552_p1,SAMN39524499_p4,SAMN32406230_p1,SAMN03255433_p2,SAMN02741351_p1,SAMN07338107_p2,SAMN02741353_p2,SAMN53361112_p2,SAMEA8103035_p1,SAMN53839609_p1,SAMN01816333_p2,SAMN07337959_p2,SAMN02741384_p3,SAMN12648278_p2,SAMN07338000_p2,SAMN07337885_p1,SAMN02471134_p1,SAMN02368278_p1,SAMN05858277_p1,SAMN05858274_p1,SAMN07338025_p2,SAMN32411305_p1,SAMN32407669_p3,SAMN28495056_p2,SAMN55968927_p2,SAMN50649144_p2,SAMN48881381_p3,SAMN45150202_p2,SAMN41277524_p2,SAMN40697487_p2,SAMN40697391_p2,SAMN40695446_p1,SAMN39105908_p2,SAMN32156677_p1,SAMN42940237_p4,SAMN42940231_p4,SAMN04241617_p2,SAMN56518625_p3,SAMN56518620_p2,SAMN12364840_p2,SAMN07337989_p2,SAMN02368293_p1,SAMN05161900_p1,SAMN03945146_p1,SAMN07337904_p2,SAMN19769868_p2,SAMN42940241_p2,SAMN42940268_p1,SAMN54888644_p2,SAMN40566025_p3,SAMN32406563_p2,SAMN56518613_p1,SAMN07338015_p1,SAMN05386387_p2,SAMN55333170_p1,SAMN09742603_p1,SAMEA8103023_p1,SAMN44841002_p3,SAMN35557947_p2,SAMN29790260_p1,SAMN07338193_p1,SAMN03358816_p2,SAMN02368223_p1,SAMEA110132198_p1,SAMN12648283_p2,SAMN06917284_p1,SAMEA112324419_p2,SAMEA112324418_p3,SAMN56518622_p2,SAMN06110481_p1,SAMN28767364_p2,SAMN28767343_p4,SAMN07337874_p1,SAMN53840729_p1,SAMN32407808_p1,SAMN04441023_p2,SAMN32407239_p2,SAMN32406236_p2,SAMN02368251_p1,SAMN17385173_p1,SAMN07338048_p2,SAMN02435811_p3,SAMN53840716_p1,SAMN42940246_p3,SAMN29328524_p2,SAMN06112607_p1,SAMN29790241_p4,SAMN48588255_p1,SAMN25962176_p1,SAMN06169655_p3,SAMN32406206_p1,SAMN32407524_p1,SAMEA112324422_p2,SAMN02741395_p2,SAMN32302460_p1,SAMN02741392_p5,SAMN44841004_p2,SAMN56917206_p2,SAMN40560816_p1,SAMN32411281_p1,SAMN32411279_p1,SAMN32411241_p1,SAMN53840731_p1,SAMN50800695_p1,SAMN07338033_p4,SAMN07338002_p1,SAMN07337979_p3,SAMN39716332_p4,SAMN09742579_p2,SAMEA8103036_p2,SAMN12648286_p2,SAMN06917279_p2,SAMN05216829_p2,SAMN56917217_p2,SAMN56917208_p2,SAMN56917207_p2,SAMN56917204_p2,SAMN56917196_p2,SAMN12648289_p2,SAMN48588253_p2,SAMN48588252_p2,SAMN15597509_p1,SAMN42940262_p1,SAMN42940259_p1,SAMN03941073_p3,SAMN03941072_p2,SAMN02741393_p1,SAMN07338055_p4,SAMN39105919_p1,SAMN07337852_p1,SAMN32407635_p1,SAMN32407628_p1,SAMD00009559_p2,SAMN56518635_p1,SAMN56518634_p1,SAMN56518629_p1,SAMN56518628_p1,SAMN07338063_p1,SAMN07338006_p1,SAMN07338007_p2,SAMN32300845_p3,SAMN32302090_p2,SAMN33550830_p1,SAMN32407401_p2,SAMN13706869_p2,SAMN03177811_p2,SAMN40891645_p3,SAMN05858280_p2,SAMN05858279_p2,SAMN05858275_p2,SAMN02741383_p1,SAMN02368316_p4,SAMN02368340_p1,SAMN17496760_p2,SAMN07338029_p1,SAMN29637727_p1,SAMN06917275_p2,SAMN32407525_p2,SAMN07338001_p1,SAMN07338124_p2,SAMN43783629_p2,SAMN32650238_p2,SAMN07337992_p3,SAMN02204321_p1,SAMN02204320_p2,SAMN02204317_p2,SAMN02204316_p1,SAMN02204314_p1,SAMN02204309_p1,SAMN02204306_p1
SAMN16072611_p2	SAMN16072611_p2
SAMN35557954_p1	SAMN35557954_p1
SAMN56917198_p2	SAMN56917198_p2,SAMN56917215_p2,SAMN56917214_p2,SAMN56917203_p2,SAMN56917202_p2,SAMN56917210_p1,SAMEA110132193_p1
SAMN53840715_p2	SAMN53840715_p2,SAMN53840720_p1,SAMN07338045_p3,SAMN07337997_p1,SAMN42940233_p1,SAMN06917278_p2,SAMN54622905_p1,SAMN53840718_p1,SAMN56518623_p1,SAMN05858278_p1,SAMN05858276_p2,SAMN55333165_p2,SAMN02368317_p1
SAMN12639444_p1	SAMN12639444_p1,SAMN06768131_p2,SAMN07192612_p1,SAMN12671264_p1,SAMN02469953_p1
SAMN51861946_p1	SAMN51861946_p1
SAMN32407788_p1	SAMN32407788_p1,SAMN07337996_p2,SAMN32411303_p1,SAMN56917216_p2,SAMN56917205_p2,SAMN56917197_p2,SAMN07338028_p1,SAMN37260051_p2,SAMN02910585_p5,SAMN42940258_p2,SAMN42940238_p1,SAMN07337987_p2,SAMN53840722_p5,SAMN09742602_p1,SAMN40717410_p2,SAMN02368239_p1,SAMN12495047_p1,SAMN32406210_p1,SAMN32406209_p1,SAMN32407397_p1,SAMN32407258_p1,SAMN39105913_p2,SAMN32406394_p2,SAMN06143023_p2,SAMN07337862_p2,SAMN07338050_p1,SAMN12648302_p2
SAMN07337994_p3	SAMN07337994_p3,SAMN32302091_p1,SAMN56518616_p1,SAMN07337875_p2,SAMN35557943_p3,SAMN06917277_p2
SAMN14752702_p2	SAMN14752702_p2
SAMN10362060_p1	SAMN10362060_p1,SAMN25002006_p1,SAMN18238072_p1,SAMN18238031_p1,SAMN18238016_p1,SAMN18237995_p1,SAMN10362064_p1,SAMEA2591287_p2,SAMEA115018534_p1,SAMN10362283_p1,SAMN18238068_p1,SAMN18238050_p1,SAMN18238045_p1,SAMN18238025_p1,SAMN18238019_p1,SAMEA2591297_p2,SAMEA115018499_p1,SAMEA115017153_p2,SAMEA2591298_p1,SAMN18238058_p1,SAMN18238056_p2
SAMN02741374_p2	SAMN02741374_p2,SAMN07337856_p1,SAMN17188296_p3,SAMEA3443777_p3,SAMN06169820_p1,SAMEA110132192_p2
SAMN12648303_p2	SAMN12648303_p2,SAMN49748845_p1,SAMN49748847_p1,SAMN40763168_p1,SAMN35549258_p1,SAMN32966975_p1,SAMN32136210_p1,SAMN31756718_p1,SAMN12542225_p1,SAMN10436807_p1,SAMN06310878_p2,SAMN52852906_p2,SAMN39716335_p1
SAMN47931905_p1	SAMN47931905_p1
SAMN07350480_p7	SAMN07350480_p7,SAMN09261046_p1,SAMN09261043_p1,SAMEA115017711_p1,SAMN38476523_p2
SAMN14214611_p2	SAMN14214611_p2
SAMN53475254_p2	SAMN53475254_p2,SAMN16268020_p1
SAMN04296643_p2	SAMN04296643_p2,SAMN10863497_p1
SAMN02435867_p5	SAMN02435867_p5
SAMN36689570_p5	SAMN36689570_p5
SAMN11287979_p2	SAMN11287979_p2
SAMN13404277_p1	SAMN13404277_p1,SAMN13404281_p1
SAMN12648275_p3	SAMN12648275_p3,SAMN48586871_p6
SAMN06013680_p3	SAMN06013680_p3,SAMN06013691_p3
SAMN45047349_p1	SAMN45047349_p1,SAMN47931948_p1
SAMN05418248_p1	SAMN05418248_p1
SAMN32400338_p1	SAMN32400338_p1
SAMN40160521_p2	SAMN40160521_p2
SAMN44286666_p2	SAMN44286666_p2
SAMN06169655_p2	SAMN06169655_p2
SAMN03104872_p2	SAMN03104872_p2,SAMN03104873_p1,SAMN03104862_p2
SAMN38476540_p1	SAMN38476540_p1
SAMN30916808_p1	SAMN30916808_p1
SAMN40571797_p2	SAMN40571797_p2
SAMN07338013_p1	SAMN07338013_p1
SAMN29790235_p3	SAMN29790235_p3,SAMN29790245_p2
SAMN07367890_p1	SAMN07367890_p1
SAMN35628445_p1	SAMN35628445_p1
SAMN06013686_p1	SAMN06013686_p1
SAMN12057861_p1	SAMN12057861_p1
SAMN29790269_p2	SAMN29790269_p2,SAMN29790271_p2,SAMN40697815_p1,SAMN29790250_p1,SAMN29790249_p1
SAMN15763361_p2	SAMN15763361_p2
SAMN18332103_p2	SAMN18332103_p2
SAMN26741749_p4	SAMN26741749_p4
SAMN03945150_p3	SAMN03945150_p3
SAMN09386818_p2	SAMN09386818_p2
SAMN05860636_p2	SAMN05860636_p2,SAMN05860645_p4,SAMN05860644_p4,SAMN05860642_p2,SAMN05860641_p2,SAMN05860640_p3,SAMN05860639_p2,SAMN05860638_p2,SAMN05860637_p2,SAMN15597501_p3,SAMN50800678_p1,SAMN12648293_p2,SAMN17256633_p1,SAMN04358131_p1,SAMN29790241_p5,SAMN03996322_p4,SAMN26982637_p1,SAMN26982633_p1,SAMN40697487_p3,SAMN40697391_p3,SAMN40695446_p3,SAMN32156677_p3,SAMN54622905_p2,SAMN39105908_p3,SAMN55968927_p3,SAMN50649144_p3,SAMN48881381_p5,SAMN41277524_p3,SAMN41809255_p1,SAMN41809258_p1,SAMN02910586_p1,SAMN10761833_p4,SAMN39105918_p3,SAMN12648284_p4,SAMN05713797_p2,SAMN07338033_p3,SAMN32407635_p3,SAMN32407628_p2,SAMN28767298_p2,SAMN03799830_p3,SAMN15597506_p2,SAMN28767333_p3,SAMN15889568_p2
SAMN28767223_p1	SAMN28767223_p1
SAMN18298706_p3	SAMN18298706_p3
SAMN13404284_p1	SAMN13404284_p1,SAMN13404287_p3,SAMN42500396_p1,SAMN41299324_p1,SAMN18636297_p1,SAMN16705019_p1,SAMN13734988_p1,SAMN13734987_p1,SAMN13404282_p1,SAMN12648315_p1,SAMN10799733_p2,SAMN10799707_p2,SAMN10654174_p3,SAMN10654150_p2,SAMN10654009_p1,SAMN10654002_p2,SAMN10654001_p2,SAMN10653969_p2,SAMN10653967_p1,SAMN10653950_p2,SAMN10653949_p2,SAMN10653498_p3,SAMN10653497_p2,SAMN10653479_p2,SAMN10532228_p1,SAMN10532227_p2,SAMN10532224_p2,SAMN10531982_p2,SAMN08896638_p1,SAMN08323859_p1,SAMN07974340_p1,SAMN05590424_p1,SAMN03839339_p2,SAMN00991869_p1,SAMN00989305_p2,SAMN00989301_p2,SAMN00765528_p2,SAMN00622046_p2,SAMEA889373_p2,SAMEA889337_p2,SAMEA889255_p1,SAMEA889253_p1,SAMEA889159_p2,SAMEA4673264_p3,SAMN10654154_p2,SAMN10803227_p2,SAMN10654173_p2,SAMN10653970_p2,SAMN10532229_p2,SAMN10532223_p2,SAMN10532218_p3,SAMN10532215_p2,SAMN10531981_p2,SAMN10531980_p2,SAMN10531979_p1,SAMN10531978_p2,SAMN10531976_p2,SAMN09867716_p2,SAMN02603415_p1,SAMN10653962_p2,SAMN10532213_p2,SAMN09867709_p2,SAMN45093038_p2,SAMN36689564_p2,SAMN13404280_p3,SAMN13404279_p3,SAMN13404278_p2,SAMN10531983_p2,SAMN10654121_p3
SAMN28767226_p2	SAMN28767226_p2,SAMN40108472_p1,SAMN40108471_p1,SAMN40108470_p1,SAMN40108469_p1,SAMN40108468_p1,SAMN54286549_p1,SAMN39715769_p2,SAMN29395242_p1,SAMN44286665_p2,SAMN39606344_p1,SAMN03325855_p2,SAMN09649874_p1,SAMN56518631_p4,SAMN10397797_p1,SAMN10397796_p2,SAMN10397795_p2,SAMN10397794_p1,SAMN10397792_p2,SAMN10397791_p3,SAMN10397790_p1,SAMN10397789_p2,SAMN28767255_p1,SAMN28767254_p1,SAMN48484929_p4,SAMN28767219_p2,SAMN56917241_p2,SAMN02368244_p1,SAMN02436265_p2,SAMN18298726_p1,SAMN28495015_p3,SAMN40643622_p1,SAMN28495035_p2,SAMN37853693_p1,SAMN03996322_p3,SAMN18298733_p1,SAMN24777670_p2,SAMN39962932_p3,SAMN20805069_p2,SAMN09742583_p3,SAMEA8103029_p2,SAMN28767221_p9,SAMN10880809_p1,SAMN54286554_p2,SAMN39715759_p3,SAMN37822562_p2,SAMN32359188_p1,SAMN28495049_p1,SAMN40564514_p3,SAMEA112157107_p1,SAMN07680340_p2,SAMEA7061703_p2,SAMN07337862_p1,SAMN48588019_p1,SAMN48588018_p1,SAMN48588017_p1,SAMN26343545_p2,SAMN07338202_p4,SAMN39783929_p1,SAMN41920694_p1,SAMN54286590_p1,SAMN28767239_p3,SAMN01924261_p1,SAMN28767230_p1,SAMN28767220_p2,SAMN40573890_p2,SAMN28495017_p1,SAMN28495015_p2,SAMN28767374_p1,SAMN28767371_p1,SAMN12671088_p1,SAMN28767242_p2,SAMN35346014_p2,SAMN35346013_p2
SAMN48586876_p3	SAMN48586876_p3
SAMN12648312_p2	SAMN12648312_p2
SAMN16268016_p1	SAMN16268016_p1
SAMN28767274_p2	SAMN28767274_p2
SAMN40575456_p1	SAMN40575456_p1,SAMN40575548_p1,SAMN50800674_p1
SAMN13747351_p4	SAMN13747351_p4,SAMN40891659_p4,SAMN13747348_p2,SAMN13747347_p3,SAMN40891645_p1
SAMN44731497_p1	SAMN44731497_p1,SAMN40604334_p1
SAMN12057825_p1	SAMN12057825_p1
SAMN28495033_p1	SAMN28495033_p1
SAMN22211694_p2	SAMN22211694_p2,SAMN04145917_p2,SAMN05935535_p2,SAMN13779929_p2,SAMN10761833_p3,SAMN02368317_p2,SAMN02368316_p2,SAMN40891096_p1,SAMN28495012_p2,SAMN40891659_p1,SAMN12495044_p3,SAMEA115018000_p3,SAMN07338176_p2,SAMN06042549_p3,SAMN05713798_p1,SAMN32407400_p2,SAMN02603666_p1,SAMN12364848_p3,SAMEA8103027_p2
SAMN12057800_p1	SAMN12057800_p1
SAMN12168583_p1	SAMN12168583_p1
SAMN29328593_p1	SAMN29328593_p1,SAMN29328594_p1
SAMN29790272_p4	SAMN29790272_p4
SAMN55846946_p3	SAMN55846946_p3,SAMN54286589_p2,SAMN39783964_p1,SAMN39783963_p2,SAMN39783962_p2,SAMN39783961_p2
SAMN18298710_p2	SAMN18298710_p2,SAMN56917246_p1
SAMEA8103036_p1	SAMEA8103036_p1,SAMN09742579_p1
SAMN07338106_p1	SAMN07338106_p1,SAMN32407809_p2,SAMN40566025_p2
SAMN18298730_p1	SAMN18298730_p1
SAMN34999117_p1	SAMN34999117_p1,SAMN34999118_p1,SAMN34999119_p1,SAMN17298281_p1,SAMN17298280_p1
SAMN44841005_p1	SAMN44841005_p1
SAMN40574011_p2	SAMN40574011_p2
SAMN48586877_p1	SAMN48586877_p1
SAMEA115017710_p3	SAMEA115017710_p3,SAMN09261042_p3
SAMN20805033_p1	SAMN20805033_p1,SAMN20805035_p1
SAMN39783949_p3	SAMN39783949_p3,SAMN41518099_p3,SAMN41518097_p3,SAMN41518095_p3,SAMN39783951_p3,SAMN41518096_p3,SAMN41518092_p3,SAMN39783950_p3,SAMN39783946_p3,SAMN05194681_p1
SAMN33268487_p1	SAMN33268487_p1,SAMN45916484_p3,SAMN45916491_p3,SAMN45916489_p1,SAMN45916488_p1
SAMN39525491_p1	SAMN39525491_p1
SAMN54210353_p3	SAMN54210353_p3,SAMN18298697_p3
SAMN07338168_p1	SAMN07338168_p1
SAMN03996257_p1	SAMN03996257_p1
SAMN14944058_p2	SAMN14944058_p2,SAMN09261054_p2,SAMEA115017721_p2,SAMN05578963_p3,SAMN14944080_p1,SAMN08984076_p1
SAMN55333169_p2	SAMN55333169_p2,SAMN02471134_p2,SAMN32302091_p2,SAMN32302090_p1,SAMN42940254_p3,SAMN14572085_p1,SAMN37672055_p2,SAMN21365011_p2,SAMN16954303_p1,SAMN13426200_p1,SAMN53906730_p3,SAMN53906729_p3,SAMN16057396_p3,SAMN16057388_p3,SAMN47909286_p1,SAMN13706828_p2,SAMN17188316_p2,SAMN17188309_p2,SAMN13706805_p2
SAMN14081013_p2	SAMN14081013_p2
SAMN40571798_p2	SAMN40571798_p2
SAMN29395242_p2	SAMN29395242_p2
SAMN12670125_p3	SAMN12670125_p3,SAMN12670133_p2,SAMN12670126_p2,SAMN12670124_p2,SAMN12670123_p2,SAMN12670122_p2,SAMN12670121_p1,SAMN12670120_p2,SAMN12057859_p2,SAMN16268039_p1,SAMN37977890_p1,SAMN40160524_p2,SAMN12648263_p3,SAMN28767319_p2,SAMN40160500_p2,SAMN12648317_p4,SAMEA4673118_p2,SAMN36689565_p2
SAMN12668396_p2	SAMN12668396_p2
SAMN20805044_p5	SAMN20805044_p5
SAMN10362062_p1	SAMN10362062_p1
SAMN06013679_p2	SAMN06013679_p2
SAMN02603666_p2	SAMN02603666_p2
SAMN28495051_p1	SAMN28495051_p1
SAMN15597496_p1	SAMN15597496_p1
SAMN20805042_p1	SAMN20805042_p1
SAMN28495032_p1	SAMN28495032_p1
SAMN05418122_p1	SAMN05418122_p1
SAMN24593227_p3	SAMN24593227_p3
SAMN40643599_p2	SAMN40643599_p2
SAMN24777698_p3	SAMN24777698_p3
SAMN12648305_p2	SAMN12648305_p2
SAMN52650543_p2	SAMN52650543_p2
SAMN18238003_p1	SAMN18238003_p1,SAMN18238006_p1,SAMN18238002_p3,SAMN18238073_p2
SAMN07338022_p2	SAMN07338022_p2
SAMN14533309_p1	SAMN14533309_p1,SAMN14533310_p2
SAMN11039182_p1	SAMN11039182_p1
SAMN13023393_p3	SAMN13023393_p3
SAMN53840719_p3	SAMN53840719_p3
SAMN05860643_p1	SAMN05860643_p1
SAMN18298716_p2	SAMN18298716_p2
SAMN29790273_p3	SAMN29790273_p3
SAMN56917242_p1	SAMN56917242_p1
SAMN31656026_p1	SAMN31656026_p1,SAMN31656037_p1,SAMN31656036_p1,SAMN31656035_p1,SAMN31656034_p1,SAMN31656033_p1,SAMN31656031_p1,SAMN31656030_p1,SAMN31656029_p1
SAMN05418144_p1	SAMN05418144_p1
SAMN12168619_p1	SAMN12168619_p1
SAMN07338114_p2	SAMN07338114_p2
SAMN03571538_p3	SAMN03571538_p3
SAMN31656038_p2	SAMN31656038_p2
SAMN12648317_p3	SAMN12648317_p3,SAMN37977883_p1,SAMN48764599_p1,SAMN41254075_p6,SAMN00621717_p1,SAMN40202097_p2,SAMN36689550_p4
SAMN06909310_p2	SAMN06909310_p2
SAMN40891661_p2	SAMN40891661_p2
SAMN30418558_p1	SAMN30418558_p1,SAMN30418559_p1,SAMN20982569_p3,SAMN06310879_p1
SAMN06484414_p1	SAMN06484414_p1,SAMN15646602_p2
SAMN07337994_p1	SAMN07337994_p1
SAMN39716331_p2	SAMN39716331_p2,SAMN39716324_p2
SAMN24593227_p4	SAMN24593227_p4
SAMN21365011_p4	SAMN21365011_p4,SAMN16954303_p3,SAMN13426200_p3,SAMN42940261_p2,SAMN42940256_p2,SAMN32300789_p1,SAMN15889568_p3,SAMN32299975_p2,SAMN32299961_p1
SAMN05172613_p1	SAMN05172613_p1
SAMN02304133_p1	SAMN02304133_p1
SAMN53906729_p2	SAMN53906729_p2,SAMN16057388_p2
SAMN12645948_p1	SAMN12645948_p1,SAMN12671081_p1,SAMN12671080_p2,SAMN47909286_p2,SAMN47909301_p1,SAMN32302122_p1,SAMN17225431_p2
SAMN18298680_p2	SAMN18298680_p2
SAMN14533316_p1	SAMN14533316_p1
SAMN53906728_p2	SAMN53906728_p2,SAMN16057162_p1
SAMN33774569_p1	SAMN33774569_p1,SAMN12668398_p5,SAMN12668393_p6
SAMN42940266_p2	SAMN42940266_p2,SAMN20804968_p1
SAMN48586876_p4	SAMN48586876_p4
SAMN15597503_p1	SAMN15597503_p1,SAMN40573640_p2
SAMN10601626_p1	SAMN10601626_p1
SAMN44286691_p2	SAMN44286691_p2
SAMN02603672_p1	SAMN02603672_p1,SAMN02603960_p2
SAMN02470293_p2	SAMN02470293_p2
SAMN09208625_p1	SAMN09208625_p1,SAMN09355279_p1
SAMN32406675_p3	SAMN32406675_p3,SAMN32406713_p2
SAMN02912085_p1	SAMN02912085_p1
SAMN32406564_p1	SAMN32406564_p1
SAMN07337992_p1	SAMN07337992_p1
SAMN33268487_p3	SAMN33268487_p3,SAMN45916491_p2,SAMN45916489_p2,SAMN45916488_p2,SAMN45916484_p2
SAMN41809259_p1	SAMN41809259_p1,SAMN18332103_p3,SAMN41809252_p2
SAMN13500487_p2	SAMN13500487_p2,SAMN40604332_p1,SAMN40604319_p3
SAMN24907452_p1	SAMN24907452_p1,SAMN18238006_p2,SAMN18238003_p2,SAMN18238002_p2,SAMN18238014_p2,SAMN18238010_p3,SAMN18238009_p2,SAMN18238008_p3,SAMN18238007_p2
SAMN17384693_p2	SAMN17384693_p2,SAMN53840732_p1,SAMN53840722_p1
SAMN12648317_p2	SAMN12648317_p2,SAMN28767277_p1,SAMN11287979_p1,SAMN16268032_p1,SAMN41254074_p1,SAMN41254067_p3,SAMN16072597_p1,SAMN41254075_p4,SAMN41254073_p1,SAMN12168599_p3,SAMN13404276_p5,SAMN12839210_p4,SAMN16268013_p3
SAMN05418149_p1	SAMN05418149_p1
SAMN55333177_p3	SAMN55333177_p3
SAMN55846947_p1	SAMN55846947_p1
SAMN42940265_p3	SAMN42940265_p3
SAMN15763362_p1	SAMN15763362_p1,SAMN15763366_p2,SAMN13049607_p1
SAMN24593217_p7	SAMN24593217_p7,SAMN16268034_p1
SAMN18298697_p4	SAMN18298697_p4
SAMN10963619_p1	SAMN10963619_p1,SAMN28767355_p1,SAMN28767354_p1,SAMN28767352_p1,SAMN15510354_p1
SAMN54286609_p2	SAMN54286609_p2
SAMN42500393_p2	SAMN42500393_p2
SAMN07337969_p1	SAMN07337969_p1,SAMN53361115_p1
SAMN28767231_p1	SAMN28767231_p1
SAMN13897683_p3	SAMN13897683_p3,SAMN38476532_p2,SAMN12288803_p1,SAMN12288755_p3
